Concept Id,Name,Description,Synonyms,Answers,Set Members,Class,Datatype,Changed By,Creator
796,"Swelling of limb","","Swelling of limb","","","Diagnosis","N/A","Super User","Super User"
797,"Measles","","Measles","","","Diagnosis","N/A","Super User","Super User"
798,"Mycoses of the body","","Mycoses of the body","","","Diagnosis","N/A","Super User","Super User"
799,"Tinea nigra","","Tinea nigra","","","Diagnosis","N/A","Super User","Super User"
800,"Streptococcal meningitis","","Streptococcal meningitis","","","Diagnosis","N/A","Super User","Super User"
801,"Benign intracranial hypertension","","Benign intracranial hypertension","","","Diagnosis","N/A","Super User","Super User"
802,"Cardiomyopathy","","Cardiomyopathy","","","Diagnosis","N/A","Super User","Super User"
803,"Acute sinusitis","","Acute sinusitis","","","Diagnosis","N/A","Super User","Super User"
804,"Endometriosis","","Endometriosis","","","Diagnosis","N/A","Super User","Super User"
805,"Abortion with unspecified complication, incomplete","","Abortion with unspecified complication, incomplete","","","Diagnosis","N/A","Super User","Super User"
806,"Synovial cyst of popliteal space","","Synovial cyst of popliteal space","","","Diagnosis","N/A","Super User","Super User"
807,"Supervision of normal first pregnancy","","Supervision of normal first pregnancy","","","Diagnosis","N/A","Super User","Super User"
808,"Hydrocele","","Hydrocele","","","Diagnosis","N/A","Super User","Super User"
809,"Anal fissure and fistula","","Anal fissure and fistula","","","Diagnosis","N/A","Super User","Super User"
810,"Hypoparathyroidism","","Hypoparathyroidism","","","Diagnosis","N/A","Super User","Super User"
811,"Mycoses, Of scalp and beard","","Mycoses, Of scalp and beard","","","Diagnosis","N/A","Super User","Super User"
812,"Rheumatoid arthritis","","Rheumatoid arthritis","","","Diagnosis","N/A","Super User","Super User"
813,"Eosinophilia","","Eosinophilia","","","Diagnosis","N/A","Super User","Super User"
814,"Hemorrhoids","","Hemorrhoids","","","Diagnosis","N/A","Super User","Super User"
815,"Uterine prolapse without mention of vaginal wall prolapse","","Uterine prolapse without mention of vaginal wall prolapse","","","Diagnosis","N/A","Super User","Super User"
816,"Calculus of ureter","","Calculus of ureter","","","Diagnosis","N/A","Super User","Super User"
817,"Nephrotic syndrome","","Nephrotic syndrome","","","Diagnosis","N/A","Super User","Super User"
818,"Female Infertility","","Female Infertility","","","Diagnosis","N/A","Super User","Super User"
819,"Nutritional Deficiency,  Other protein","","Nutritional Deficiency,  Other protein","","","Diagnosis","N/A","Super User","Super User"
820,"Orchitis","","Orchitis","","","Diagnosis","N/A","Super User","Super User"
821,"Hypospadias","","Hypospadias","","","Diagnosis","N/A","Super User","Super User"
822,"Sciatia","","Sciatia","","","Diagnosis","N/A","Super User","Super User"
823,"Cleft lip","","Cleft lip","","","Diagnosis","N/A","Super User","Super User"
824,"Infectious diarrhea","","Infectious diarrhea","","","Diagnosis","N/A","Super User","Super User"
825,"Dog bite","","Dog bite","","","Diagnosis","N/A","Super User","Super User"
826,"Vitamin A deficiency","","Vitamin A deficiency","","","Diagnosis","N/A","Super User","Super User"
827,"Urticaria","","Urticaria","","","Diagnosis","N/A","Super User","Super User"
828,"Parkinson","","Parkinson","","","Diagnosis","N/A","Super User","Super User"
829,"Vitiligo","","Vitiligo","","","Diagnosis","N/A","Super User","Super User"
830,"Oral aphthae","","Oral aphthae","","","Diagnosis","N/A","Super User","Super User"
831,"Keloid scar","","Keloid scar","","","Diagnosis","N/A","Super User","Super User"
832,"Portal hypertension","","Portal hypertension","","","Diagnosis","N/A","Super User","Super User"
833,"Stricture or kinking of ureter","","Stricture or kinking of ureter","","","Diagnosis","N/A","Super User","Super User"
834,"Allergic rhinitis","","Allergic rhinitis","","","Diagnosis","N/A","Super User","Super User"
835,"Cholera","","Cholera","","","Diagnosis","N/A","Super User","Super User"
836,"Neoplasm, Stomach","","Neoplasm, Stomach","","","Diagnosis","N/A","Super User","Super User"
837,"Calculus of kidney and ureter","","Calculus of kidney and ureter","","","Diagnosis","N/A","Super User","Super User"
838,"Angina Pectoris","","Angina Pectoris","","","Diagnosis","N/A","Super User","Super User"
839,"Atopic dermatitis and related conditions","","Atopic dermatitis and related conditions","","","Diagnosis","N/A","Super User","Super User"
840,"Ankylosing spondylitis","","Ankylosing spondylitis","","","Diagnosis","N/A","Super User","Super User"
841,"Hirschsprung","","Hirschsprung","","","Diagnosis","N/A","Super User","Super User"
842,"Eczema herpeticum","","Eczema herpeticum","","","Diagnosis","N/A","Super User","Super User"
843,"Renal failure","","Renal failure","","","Diagnosis","N/A","Super User","Super User"
844,"Calculus in urethra","","Calculus in urethra","","","Diagnosis","N/A","Super User","Super User"
845,"Lymphadenitis","","Lymphadenitis","","","Diagnosis","N/A","Super User","Super User"
846,"Rheumatic chorea","","Rheumatic chorea","","","Diagnosis","N/A","Super User","Super User"
847,"Lymphangitis","","Lymphangitis","","","Diagnosis","N/A","Super User","Super User"
848,"Nephrotic syndrome with unspecified pathological lesion in kidney","","Nephrotic syndrome with unspecified pathological lesion in kidney","","","Diagnosis","N/A","Super User","Super User"
849,"Abscess of breast","","Abscess of breast","","","Diagnosis","N/A","Super User","Super User"
850,"Jaundice","","Jaundice","","","Misc","N/A","Super Man","Super User"
851,"Amebiasis","","Amebiasis","","","Diagnosis","N/A","Super User","Super User"
852,"Benign Neoplasm,  Cervix uteri","","Benign Neoplasm,  Cervix uteri","","","Diagnosis","N/A","Super User","Super User"
853,"Carcinoma in situ, Prostate","","Carcinoma in situ, Prostate","","","Diagnosis","N/A","Super User","Super User"
854,"Carcinoma in situ, Penis","","Carcinoma in situ, Penis","","","Diagnosis","N/A","Super User","Super User"
855,"Periodontosis","","Periodontosis","","","Diagnosis","N/A","Super User","Super User"
856,"Appendicitis","","Appendicitis","","","Diagnosis","N/A","Super User","Super User"
857,"Neoplasm, Bladder","","Neoplasm, Bladder","","","Diagnosis","N/A","Super User","Super User"
858,"Hemorrhage of gastrointestinal tract","","Hemorrhage of gastrointestinal tract","","","Diagnosis","N/A","Super User","Super User"
859,"Ulcer of heel and midfoot","","Ulcer of heel and midfoot","","","Diagnosis","N/A","Super User","Super User"
860,"Epispadias","","Epispadias","","","Diagnosis","N/A","Super User","Super User"
861,"Spondylolysis","","Spondylolysis","","","Diagnosis","N/A","Super User","Super User"
862,"Major salivary glands","","Major salivary glands","","","Diagnosis","N/A","Super User","Super User"
863,"Enuresis","","Enuresis","","","Diagnosis","N/A","Super User","Super User"
864,"Encopresis","","Encopresis","","","Diagnosis","N/A","Super User","Super User"
865,"Paralysis","","Paralysis","","","Diagnosis","N/A","Super User","Super User"
866,"Mediastinitis","","Mediastinitis","","","Diagnosis","N/A","Super User","Super User"
867,"Perforation of intestine","","Perforation of intestine","","","Diagnosis","N/A","Super User","Super User"
868,"Stricture","","Stricture","","","Diagnosis","N/A","Super User","Super User"
869,"Uterovaginal prolapse","","Uterovaginal prolapse","","","Diagnosis","N/A","Super User","Super User"
870,"Prurigo","","Prurigo","","","Diagnosis","N/A","Super User","Super User"
871,"Ulcer of other part of foot","","Ulcer of other part of foot","","","Diagnosis","N/A","Super User","Super User"
872,"Pauciarticular juvenile rheumatoid arthritis","","Pauciarticular juvenile rheumatoid arthritis","","","Diagnosis","N/A","Super User","Super User"
873,"Fasciitis","","Fasciitis","","","Diagnosis","N/A","Super User","Super User"
874,"Chronic osteomyelitis","","Chronic osteomyelitis","","","Diagnosis","N/A","Super User","Super User"
875,"Encephalocele","","Encephalocele","","","Diagnosis","N/A","Super User","Super User"
876,"Coronary artery anomaly","","Coronary artery anomaly","","","Diagnosis","N/A","Super User","Super User"
877,"FRACTURE OF NECK AND TRUNK, Rib","","FRACTURE OF NECK AND TRUNK, Rib","","","Diagnosis","N/A","Super User","Super User"
878,"FRACTURE OF UPPER LIMB, Ill","","FRACTURE OF UPPER LIMB, Ill","","","Diagnosis","N/A","Super User","Super User"
879,"Contusion, Chest wall","","Contusion, Chest wall","","","Diagnosis","N/A","Super User","Super User"
880,"Nontraffic accident involving motor","","Nontraffic accident involving motor","","","Diagnosis","N/A","Super User","Super User"
881,"Contact dermatitis and other eczema","","Contact dermatitis and other eczema","","","Diagnosis","N/A","Super User","Super User"
882,"Abdominal pain","","Abdominal pain
Abdominal Pain","","","Misc","N/A","Super Man","Super User"
883,"Abdominal Lump","","Abdominal Lump
Abdominal Lump","","","Misc","N/A","Super User","Super User"
884,"Anorexia","","Anorexia
Anorexia","","","Misc","N/A","Super Man","Super User"
885,"Anasarca","","Anasarca
Anasarca","","","Misc","N/A","Super User","Super User"
886,"Anxiety states","","Anxiety states
Anxiety states","","","Misc","N/A","Super User","Super User"
887,"Bleeding, rectal","","Bleeding, rectal
Bleeding, rectal","","","Misc","N/A","Super User","Super User"
888,"Chest Pain","","Chest Pain
Chest Pain","","","Misc","N/A","Super Man","Super User"
889,"Cleft Palate","","Cleft Palate
Cleft Palate","","","Misc","N/A","Super User","Super User"
890,"Constipation","","Constipation
Constipation","","","Misc","N/A","Super User","Super User"
891,"Convulsions","","Convulsions
Convulsions","","","Misc","N/A","Super User","Super User"
892,"Cough","","Cough
Cough","","","Misc","N/A","Super Man","Super User"
893,"Crying, infant, excessive","","Crying, infant, excessive
Crying, infant, excessive","","","Misc","N/A","Super User","Super User"
894,"Dental caries","","Dental caries
Dental caries","","","Misc","N/A","Super User","Super User"
895,"Dysphagia","","Dysphagia
Dysphagia","","","Misc","N/A","Super User","Super User"
896,"Edema, localized, NOS","","Edema, localized, NOS
Edema, localized, NOS","","","Misc","N/A","Super User","Super User"
897,"Epistaxis","","Epistaxis
Epistaxis","","","Misc","N/A","Super User","Super User"
898,"Failure to thrive, child","","Failure to thrive, child
Failure to thrive, child","","","Misc","N/A","Super User","Super User"
899,"Fatigue and malaise, other","","Fatigue and malaise, other
Fatigue and malaise, other","","","Misc","N/A","Super User","Super User"
900,"Feeding problem, infant/elderly","","Feeding problem, infant/elderly
Feeding problem, infant/elderly","","","Misc","N/A","Super User","Super User"
901,"Fever","","Fever
Fever","","","Misc","N/A","Super Man","Super User"
902,"Fracture upper arm","","Fracture upper arm
Fracture upper arm","","","Misc","N/A","Super User","Super User"
903,"Gas/bloating","","Gas/bloating
Gas/bloating","","","Misc","N/A","Super User","Super User"
904,"Gingival and periodontal diseases","","Gingival and periodontal diseases
Gingival and periodontal diseases","","","Misc","N/A","Super User","Super User"
905,"Headache","","Headache
Headache","","","Misc","N/A","Super User","Super User"
906,"Hearing loss","","Hearing loss
Hearing loss","","","Misc","N/A","Super User","Super User"
907,"Heartburn","","Heartburn
Heartburn","","","Misc","N/A","Super User","Super User"
908,"Blood in vomiting","","Blood in vomiting
Blood in vomiting","","","Misc","N/A","Super User","Super User"
909,"Hemiplegia and hemiparesis","","Hemiplegia and hemiparesis
Hemiplegia and hemiparesis","","","Misc","N/A","Super User","Super User"
910,"Hemoptysis","","Hemoptysis
Hemoptysis","","","Misc","N/A","Super User","Super User"
911,"Hiccups","","Hiccups
Hiccups","","","Misc","N/A","Super User","Super User"
912,"Hoarseness","","Hoarseness
Hoarseness","","","Misc","N/A","Super User","Super User"
913,"Infertility","","Infertility
Infertility","","","Misc","N/A","Super User","Super User"
914,"Injury","","Injury
Injury","","","Misc","N/A","Super User","Super User"
915,"Irregular menstrual cycle","","Irregular menstrual cycle
Irregular menstrual cycle","","","Misc","N/A","Super User","Super User"
916,"Joint swelling, single","","Joint swelling, single
Joint swelling, single","","","Misc","N/A","Super User","Super User"
917,"Localized swelling/mass, superficial","","Localized swelling/mass, superficial
Localized swelling/mass, superficial","","","Misc","N/A","Super User","Super User"
918,"Lump in breast","","Lump in breast
Lump in breast","","","Misc","N/A","Super User","Super User"
919,"Swelling","","Swelling
Swelling","","","Misc","N/A","Super User","Super User"
920,"Malaise and fatigue","","Malaise and fatigue
Malaise and fatigue","","","Misc","N/A","Super User","Super User"
921,"Memory loss","","Memory loss
Memory loss","","","Misc","N/A","Super User","Super User"
922,"Mental status changes","","Mental status changes
Mental status changes","","","Misc","N/A","Super User","Super User"
923,"Nausea w/ vomiting","","Nausea w/ vomiting
Nausea w/ vomiting","","","Misc","N/A","Super User","Super User"
924,"Nausea, alone","","Nausea, alone
Nausea, alone","","","Misc","N/A","Super User","Super User"
925,"Nocturia","","Nocturia
Nocturia","","","Misc","N/A","Super User","Super User"
926,"Obstructed labor","","Obstructed labor
Obstructed labor","","","Misc","N/A","Super User","Super User"
927,"Pain, chronic, due to trauma","","Pain, chronic, due to trauma
Pain, chronic, due to trauma","","","Misc","N/A","Super User","Super User"
928,"Pain, knee","","Pain, knee
Pain, knee","","","Misc","N/A","Super User","Super User"
929,"Low backache","","Low backache
Low backache","","","Misc","N/A","Super User","Super User"
930,"Palpitations","","Palpitations
Palpitations","","","Misc","N/A","Super User","Super User"
931,"Polyuria","","Polyuria
Polyuria","","","Misc","N/A","Super User","Super User"
932,"Rash, nonvesicular, unspec.","","Rash, nonvesicular, unspec.
Rash, nonvesicular, unspec.","","","Misc","N/A","Super User","Super User"
933,"Something coming out of anus","","Something coming out of anus
Something coming out of anus","","","Misc","N/A","Super User","Super User"
934,"Seizures, convulsions, other","","Seizures, convulsions, other
Seizures, convulsions, other","","","Misc","N/A","Super User","Super User"
935,"Seizures, simple, febrile, unspec.","","Seizures, simple, febrile, unspec.
Seizures, simple, febrile, unspec.","","","Misc","N/A","Super User","Super User"
936,"Shortness of breath","","Shortness of breath
Shortness of breath","","","Misc","N/A","Super User","Super User"
937,"Sickle-cell anemia","","Sickle-cell anemia
Sickle-cell anemia","","","Misc","N/A","Super User","Super User"
938,"Somethingcoming out per vaginum","","Somethingcoming out per vaginum
Somethingcoming out per vaginum","","","Misc","N/A","Super User","Super User"
939,"Stomatitis and mucositis","","Stomatitis and mucositis
Stomatitis and mucositis","","","Misc","N/A","Super User","Super User"
940,"Sweating, excessive","","Sweating, excessive
Sweating, excessive","","","Misc","N/A","Super User","Super User"
941,"Throat pain","","Throat pain
Throat pain","","","Misc","N/A","Super User","Super User"
942,"Ulcer of lower limbs","","Ulcer of lower limbs
Ulcer of lower limbs","","","Misc","N/A","Super User","Super User"
943,"Vomiting","","Vomiting
Vomiting","","","Misc","N/A","Super User","Super User"
